"id","rate"
"38067",4250.33
"38069",2629.31
"38071",3951.48
"38073",3864.24
"38075",5162.23
"38077",2950.01
"38079",561.88
"38081",6411.96
"38083",4283.99
"38085",574.72
"38087",4734.59
"38089",419.51
"38091",8088.27
"38093",1796.16
"38095",9169.31
"38097",3122.54
"38099",2710.77
"38101",420.82
"38103",4258.87
"38105",587.6
"31001",160.02
"31003",830.95
"31005",168.53
"31007",5208.11
"31009",629.79
"31011",852.37
"31013",1106.73
"31015",616.24
"31017",619.7
"31019",256.92
"31021",687.15
"31023",618.46
"31025",153.92
"31027",790.45
"31029",4878.67
"31031",475.58
"31033",1306.97
"31035",2258.53
"31037",479.67
"31039",521.63
"31041",897.52
"31043",203.85
"31045",917.94
"31047",436.64
"31049",1927.55
"31051",1111.62
"31053",152.04
"31055",21.51
"31057",6901.65
"31059",943.21
"31061",975.65
"31063",1996.71
"31065",1071.78
"31067",412.47
"31069",1436.54
"31071",331.33
"31073",1611.68
"31077",1216.53
"31079",290.09
"31081",512.47
"31083",1279.73
"31085",8565.85
"31087",1416.9
"31089",1004.22
"31091",117.01
"31093",596.52
"31095",553.16
"31097",600.49
"31099",1186.28
"31101",791.13
"31103",1064.18
"31105",1459.04
"31107",580.81
"31109",110.88
"31111",425
"31113",1395.53
"31115",613.51
"31117",1330.07
"31119",166.39
"31121",437.85
"31123",1243.33
"31125",999.26
"31127",605.86
"31129",920.66
"31131",351
"31133",1112.01
"31135",5182.26
"31137",1080.83
"31139",646.05
"31141",181.39
"31143",710.98
"31145",522.1
"31147",502.45
"31149",1512.56
"31151",335.47
"31153",6.66
"31155",219.5
"31157",192.16
"31159",215.33
"31161",1283.29
"31163",1119.78
"31165",1134.74
"31167",601.21
"31169",678.42
"31171",2305.29
"31173",383.91
"31175",1052.24
"31177",137.96
"31179",545.07
"31181",1014.19
"31183",3478.3
"31185",382.09
"33001",4.99
"33003",44.07
"33005",2.56
"33007",66.09
"33009",57.26
"33011",1.29
"33013",41.61
"33015",2.73
"33017",71.68
"33019",1.76
"34001",4.89
"34003",0.49
"34005",12.74
"34007",0.82
"34009",3.28
"34011",21.13
"34013",1.96
"34015",6.2
"34017",0.42
"34019",15.28
"34021",33.97
"34023",1.83
"34025",1.36
"34027",0.66
"34029",0.04
"34031",0.75
"34033",46.74
"34035",7.6
"34037",2.34
"34039",7.19
"34041",10.61
"35001",159.8
"35003",969.49
"35005",31.77
"35006",73.72
"35007",12.09
"35009",121.68
"35011",63.83
"35013",43.78
"35015",48.73
"35017",263.41
"35019",30.92
"35021",158.2
"35023",29.62
"35025",24.5
"35027",134.76
"35028",6.55
"35029",18.82
"35031",3.61
"35033",24.59
"35035",112.38
"35037",415.09
"35039",104.08
"35041",146.09
"35043",21.41
"35045",21.8
"35047",71.21
"35049",46.63
"35051",98.16
"35053",78.22
"35055",205.99
"35057",94.25
"35059",463
"35061",12.19
"32001",35.27
"32003",2.03
"32005",25.75
"32007",60.27
"32013",181.55
"32015",73.89
"32017",34.23
"32019",12.65
"32023",2.39
"32027",414.6
"32031",29.93
"32033",200.39
"32510",70.08
"36001",19.36
"36003",15.76
"36007",3.23
"36009",17.72
"36011",19.82
"36013",31.52
"36015",1.81
"36017",8.76
"36019",30.88
"36021",54.32
"36023",23.86
"36025",15.62
"36027",3.17
"36029",2.35
"36031",8.05
"36033",8.93
"36035",8.02
"36037",51.36
"36039",2.49
"36043",3.83
"36045",20.34
"36049",30.73
"36051",41.01
"36053",11.95
"36055",3.84
"36057",19.58
"36059",0.25
"36061",10.05
"36063",14.02
"36065",10.26
"36067",23.08
"36069",43.01
"36071",20.92
"36073",112.62
"36075",5.52
"36077",7.54
"36079",2.45
"36083",6.63
"36087",0.47
"36089",25.33
"36091",3.46
"36093",1.17
"36095",20.56
"36097",25.94
"36099",23.43
"36101",32.52
"36103",6.15
"36105",10.5
"36107",6.01
"36109",55.49
"36111",31.78
"36113",5.02
"36115",29.87
"36117",23.54
"36119",0.22
"36121",48.5
"36123",36.07
"39001",49.27
"39003",51.92
"39005",33.95
"39007",23.02
"39009",65.62
"39011",89.25
"39013",2.2
"39015",88.54
"39017",5.76
"39019",23.09
"39021",76.41
"39023",17.85
"39025",15.03
"39027",76.74
"39029",15.26
"39031",58.63
"39033",77.58
"39035",0.94
"39037",109.99
"39039",145.61
"39041",33.96
"39043",34.56
"39045",34.36
"39047",122.82
"39049",14.59
"39051",99.01
"39053",17.46
"39055",5.83
"39057",16.31
"39059",7.36
"39061",2.78
"39063",92.95
"39065",155.22
"39067",22.09
"39069",111.63
"39071",94.49
"39073",4.44
"39075",30.77
"39077",93.06
"39079",16.51
"39081",0.96
"39083",35.69
"39085",2.29
"39087",22.3
"39089",20.21
"39091",86.65
"39093",10.65
"39095",6.86
"39097",85.49
"39099",4.24
"39101",46.21
"39103",14.89
"39105",9.94
"39107",183.47
"39109",23.96
"39111",0.15
"39113",4.83
"39115",5.77
"39117",73.36
"39119",22.6
"39121",0.27
"39123",57.19
"39125",216.62
"39127",29.84
"39129",87.12
"39131",16.39
"39133",9.22
"39135",72.12
"39137",124.77
"39139",13.7
"39141",36.75
"39143",43.81
"39145",8.04
"39147",86.74
"39149",68.89
"39151",10.23
"39153",0.21
"39155",4.77
"39157",12.89
"39159",67.74
"39161",111.96
"39163",8.79
"39165",8.79
"39167",41.46
"39169",52.02
"39171",103.01
"39173",51.62
"39175",171.79
"40001",15.18
"40003",1120.53
"40005",153.74
"40007",610.21
"40009",50.5
"40011",422.21
"40013",40.74
"40015",153.81
"40017",68.9
"40019",4.61
"40021",22.46
"40023",45.24
"40025",4118.61
"40027",2.53
"40029",21.1
"40031",44.25
"40033",810.65
"40035",102.38
"40037",3.85
"40039",156.87
"40041",24.59
"40043",365.94
"40045",282.02
"40047",210.57
"40049",79.27
"40051",26.47
"40053",2544.47
"40055",307.1
"40057",844.98
"40059",774.42
"40061",14.44
"40063",18.75
"40065",261.55
"40067",61.72
"40069",40.11
"40071",228.51
"40073",322.54
"40075",844.48
"40077",11.04
"40079",64.38
"40081",17.62
"40083",67.29
"40085",26.82
"40087",29.49
"40089",172.31
"40091",7.54
"40093",397.75
"40095",17.32
"40097",14.69
"40099",19.44
"40101",20.51
"40103",527.29
"40105",50.2
"40107",19.45
"40109",8.07
"40111",18.6
"40113",16.56
"40115",74.07
"40117",32.06
"40119",189.71
"40121",31.69
"40123",18.94
"40125",7.09
"40127",60.88
"40129",427.13
"40131",8.27
"40133",12.45
"40135",13.43
"40137",16.62
"40139",631.15
"40141",1902.39
"40143",1.93
"40145",18.94
"40147",12.2
"40149",389.62
"40151",459.61
"40153",239.62
"41001",576.94
"41003",276
"41005",47.59
"41007",1.75
"41009",1.66
"41011",22.72
"41013",399.65
"41015",97.42
"41017",156.99
"41019",155.09
"41021",6668.59
"41023",1394.32
"41025",630.87
"41027",215.93
"41029",60.09
"41031",98.74
"41033",42.15
"41035",245.43
"41037",855.62
"41039",54.81
"41041",123.7
"41043",33.8
"41045",96.65
"41047",23.38
"41049",1946.07
"41051",73.23
"41053",17.09
"41055",5297.27
"41057",90.96
"41059",578.44
"41061",325.52
"41063",569.83
"41065",387.23
"41067",8.33
"41071",26.43
"42001",170.57
"42003",1.6
"42005",13.65
"42007",1.98
"42009",40.38
"42011",9.52
"42013",9.67
"42015",40.93
"42017",3.25
"42019",10.79
"42021",7.14
"42023",0.87
"42025",1.74
"42027",26.26
"42029",2.86
"42031",29.19
"42033",6.89
"42035",27.8
"42037",27.7
"42039",34.27
"42041",17.47
"42043",48.32
"42045",17.05
"42047",7.41
"42049",16.16
"42051",5.4
"42053",364.93
"42055",25.93
"42057",32.18
"42059",1.68
"42061",25.26
"42063",15.15
"42065",9.28
"42067",61.99
"42069",7.72
"42071",10.08
"42073",6.71
"42075",29.96
"42077",5.39
"42079",2.7
"42081",8.82
"42083",64.22
"42085",16.82
"42087",13.39
"42089",3.15
"42091",28.48
"42093",12.63
"42095",4.58
"42097",16.12
"42099",14.59
"42101",5.43
"42103",19.44
"42105",20.93
"42107",13.41
"42109",26.23
"42111",13.12
"42113",14.98
"42115",4.08
"42117",17.17
"42119",8.35
"42121",3.66
"42123",133
"42125",3.23
"42127",1.85
"42129",8.01
"42131",21.22
"42133",8.61
"44003",21.52
"44005",0.33
"44007",0.99
"44009",1.42
"45001",12.19
"45003",55.79
"45005",139.07
"45007",6.7
"45009",59.67
"45011",39.52
"45013",0.88
"45015",12.55
"45017",116.86
"45019",14.49
"45021",8.22
"45023",23.32
"45025",20.27
"45027",134.7
"45029",85.88
"45031",49.71
"45033",143
"45035",7.67
"45037",197.75
"45039",4.5
"45041",91.48
"45043",19.07
"45045",4.14
"45047",14.15
"45049",55.07
"45051",37.7
"45053",6.26
"45055",8.99
"45057",3.24
"45059",5.79
"45061",175.9
"45063",8.92
"45067",70.88
"45069",84.9
"45071",57.8
"45073",14.38
"45075",54.11
"45077",22.51
"45079",37.91
"45081",317.38
"45083",12.04
"45085",46.56
"45087",33.36
"45089",151.29
"45091",2.53
"46003",3638.31
"46005",1993.23
"46007",1097.67
"46009",818.41
"46011",309.01
"46013",1781.13
"46015",1602.02
"46017",1240.3
"46019",226.92
"46021",3362.29
"46023",956.09
"46025",4411.29
"46027",496.49
"46029",361.19
"46031",1005.24
"46033",1102.43
"46035",414.98
"46037",3024.94
"46039",1112.18
"46041",654.38
"46043",1652.88
"46045",5189.22
"46047",270.94
"46049",5984.66
"46051",876.84
"46053",926.21
"46055",3366.55
"46057",1072.32
"46059",6343.7
"46061",1957.48
"46063",1926.8
"46065",736.47
"46067",2410.38
"46069",4665.36
"46071",1349.05
"46073",2078.12
"46075",4094.87
"46077",2028.52
"46079",528.91
"46081",289.1
"46083",152.25
"46085",2687.47
"46087",1484.27
"46089",4162.38
"46091",4731.89
"46093",216.96
"46095",1285.51
"46097",2414.49
"46099",65.85
"46101",770.55
"46103",119.97
"46105",1969.24
"46107",3694.85
"46109",1239.85
"46111",3189.73
"46113",110.38
"46115",5660.96
"46117",1829.51
"46119",10113.05
"46121",238.61
"46123",1308.73
"46125",837.08
"46127",378.17
"46129",978.83
"46135",350.64
"46137",1538.1
"47001",6.97
"47003",56.82
"47005",25.25
"47007",105.89
"47009",1.26
"47011",44.17
"47013",3.24
"47015",26.78
"47017",119.98
"47019",3.37
"47021",3.36
"47023",32.71
"47025",21.82
"47027",70.05
"47029",12.82
"47031",24.77
"47033",313.61
"47035",5.37
"47037",22.25
"47039",15.14
"47041",19.24
"47043",8.92
"47045",125.63
"47047",64.91
"47049",14.21
"47051",109.5
"47053",170.27
"47055",27.45
"47057",24.58
"47059",43.04
"47061",13.32
"47063",28.84
"47065",12.69
"47067",6.65
"47069",58.9
"47071",75.7
"47073",34.57
"47075",273.14
"47077",34.07
"47079",80.79
"47081",39.37
"47083",1.36
"47085",26.49
"47087",35.12
"47089",16.26
"47091",12.07
"47093",15.94
"47095",314.27
"47097",163.24
"47099",59.73
"47101",0.88
"47103",44.12
"47105",9.11
"47107",20.22
"47109",62.02
"47111",531.72
"47113",50.67
"47115",7.76
"47117",30.81
"47119",10.37
"47121",9.34
"47123",29.65
"47125",14.79
"47127",1.25
"47129",0.04
"47131",200.61
"47133",8.44
"47135",6.05
"47137",47.8
"47139",102.17
"47141",33.59
"47143",21.22
"47145",1.2
"47147",69.64
"47149",7.25
"47151",0.09
"47153",11.63
"47155",2.61
"47157",17.29
"47159",84.46
"47161",55.83
"47163",19.37
"47165",12.83
"47167",50.41
"47169",77.99
"47171",139.1
"47173",0.08
"47175",3.74
"47177",42.63
"47179",11.03
"47181",8.42
"47183",136.97
"47185",9.71
"47187",3.38
"47189",4.43
"48001",5.88
"48003",146.98
"48005",96.55
"48007",3.35
"48009",141.26
"48011",1040.5
"48013",42.99
"48015",47.86
"48017",1093.24
"48019",7.43
"48021",8.96
"48023",670.92
"48025",154.66
"48027",80.31
"48029",3.17
"48031",15.33
"48033",4088.68
"48035",25.52
"48037",35.11
"48039",6.59
"48041",111.45
"48043",205.4
"48045",2099.38
"48047",71.81
"48049",45
"48051",179.11
"48053",3.67
"48055",69.92
"48057",270.3
"48059",60.28
"48061",32.07
"48063",30.51
"48065",852.48
"48067",2.23
"48069",900.59
"48071",50.72
"48073",1.95
"48075",347.69
"48077",115
"48079",4099.01
"48081",186.62
"48083",162.06
"48085",15.94
"48087",883.55
"48089",118.02
"48091",2.23
"48093",111.9
"48095",840.46
"48097",16.27
"48099",16.62
"48101",923.17
"48103",60.68
"48105",427.82
"48107",1452.86
"48109",191.71
"48111",1119.56
"48113",8.11
"48115",1035.67
"48117",561.11
"48119",789.02
"48121",4.12
"48123",75.76
"48125",496.67
"48127",78.96
"48129",362.52
"48131",91.7
"48133",18.41
"48135",1.54
"48137",118.64
"48139",43.54
"48141",2.9
"48143",39.18
"48145",462.63
"48147",249.54
"48149",65.95
"48151",2317.74
"48153",1816.91
"48155",1842.22
"48157",11.65
"48159",9.37
"48161",12.56
"48163",127.13
"48165",1593.24
"48167",7.68
"48169",313.86
"48171",50.99
"48173",4511.1
"48175",275.2
"48177",172.94
"48179",99.88
"48181",46.16
"48185",2.63
"48187",47.33
"48189",698.16
"48191",970.31
"48193",62.37
"48195",1373.65
"48197",530.37
"48199",1.33
"48201",2.09
"48203",2.78
"48205",980.37
"48207",1538.89
"48209",11.31
"48211",43.91
"48213",2.52
"48215",51.56
"48217",395.46
"48219",587.36
"48221",7.15
"48223",25.9
"48225",122.25
"48227",175.3
"48229",147.51
"48231",49.5
"48233",136.25
"48235",398.18
"48237",30.28
"48239",1021.96
"48241",4.51
"48245",12.46
"48247",205.65
"48249",119.29
"48251",10.4
"48253",406.04
"48255",173.2
"48257",24.81
"48259",9.11
"48261",1462.75
"48263",1177.81
"48265",56.98
"48267",41.96
"48269",3735.33
"48271",224.61
"48273",119.88
"48275",1219.59
"48277",136.91
"48279",819.12
"48281",24.16
"48283",90.4
"48285",36.01
"48287",11.99
"48289",11.49
"48291",32.29
"48293",60.68
"48295",255.43
"48297",182.66
"48299",9.86
"48301",5560.19
"48303",92.53
"48305",2482.89
"48307",237.24
"48309",36.55
"48311",725.35
"48313",5.49
"48317",1476.91
"48319",77.42
"48321",150.79
"48323",35.4
"48325",76.99
"48327",102.38
"48329",12.37
"48331",233.76
"48333",77.46
"48335",304.9
"48337",22.51
"48339",0.91
"48341",430.56
"48343",0.29
"48345",594.89
"48347",45.73
"48349",63.49
"48353",256.33
"48355",44.96
"48357",668.72
"48359",608.65
"48363",8.28
"48365",63.46
"48367",11.74
"48369",1457.13
"48371",258.85
"48373",8.36
"48375",66.97
"48377",112.79
"48381",23.2
"48383",818.43
"48385",4.69
"48387",210.03
"48389",21.08
"48391",937.78
"48393",409.63
"48395",203.23
"48397",18.97
"48399",769.02
"48401",9.84
"48403",148.73
"48405",5.89
"48407",2.5
"48409",182.85
"48411",202.55
"48413",404.5
"48415",384.21
"48417",258.54
"48419",60.53
"48421",2551.55
"48423",2.47
"48425",11.22
"48427",76.42
"48429",21.68
"48431",443
"48433",1439.04
"48435",118.67
"48437",2153.74
"48439",12.98
"48441",35.76
"48443",1200.45
"48445",1420.9
"48447",1311.35
"48449",100.28
"48451",108.99
"48453",8.23
"48457",2.9
"48459",3.43
"48461",444.76
"48463",126.38
"48465",43.39
"48467",17.38
"48469",61.52
"48471",46.11
"48473",23.68
"48475",60.13
"48477",10.42
"48479",15.59
"48481",480.55
"48483",124.45
"48485",29.69
"48487",445.34
"48489",337.26
"48491",36.44
"48493",46.46
"48495",40.68
"48497",25.11
"48499",8.93
"48501",1274.5
"48503",96.38
"48505",110.45
"48507",158.58
"49001",196.91
"49003",56.28
"49005",115.04
"49007",202.16
"49009",1109.35
"49011",11.27
"49013",123.6
"49015",126.03
"49017",509.93
"49019",83.22
"49021",145.47
"49023",30.43
"49027",111.2
"49029",0.91
"49033",0.13
"49035",27.17
"49037",114.92
"49039",70.53
"49041",327.79
"49043",25.62
"49045",2.62
"49047",157.75
"49049",13.98
"49051",37.33
"49053",6.46
"49055",581.19
"49057",115.8
"51001",233.92
"51003",24.4
"51005",2.33
"51007",102.35
"51009",4.15
"51011",11.65
"51013",104.62
"51015",37.03
"51017",223.09
"51019",7.35
"51023",5.04
"51025",49.64
"51027",0.55
"51029",10.25
"51031",11.65
"51033",84.48
"51035",31.26
"51036",71.26
"51037",85.25
"51041",0.68
"51043",12.25
"51045",67.89
"51047",29.69
"51049",16.74
"51051",0.16
"51053",28.37
"51057",151.69
"51059",0.31
"51061",14.19
"51063",3.93
"51065",4.12
"51067",37.52
"51069",11.71
"51071",0.12
"51073",6.33
"51075",25.39
"51077",2.04
"51079",0.28
"51081",76.62
"51083",53.58
"51085",18.46
"51087",6.81
"51089",0.38
"51091",23.04
"51093",73.32
"51095",1.4
"51097",126.83
"51099",17.96
"51101",96.66
"51103",41.65
"51105",11.25
"51107",1.48
"51109",20.08
"51111",44.78
"51113",18.48
"51115",7.84
"51117",39.12
"51119",35.36
"51121",36.16
"51125",9.28
"51127",25.46
"51131",262.76
"51133",94.39
"51135",20.28
"51137",11.86
"51139",6.77
"51141",36.51
"51143",73.75
"51145",26.27
"51147",47.69
"51149",22.46
"51153",0.5
"51155",0.12
"51157",3.79
"51159",110.6
"51161",0.17
"51163",53.47
"51165",51.12
"51167",40.53
"51169",20.93
"51171",100.68
"51173",41.66
"51175",178.52
"51177",3.8
"51179",0.96
"51181",146.61
"51183",113.54
"51185",0.33
"51187",0.07
"51191",8.03
"51193",82.8
"51195",90.22
"51197",47.04
"51199",0
"51510",453.24
"51515",21.2
"51530",66.75
"51540",5.99
"51550",5.08
"51580",117.59
"51590",5.18
"51595",24.81
"51600",329.84
"51630",113.74
"51640",29.4
"51650",1.07
"51660",89.88
"51678",42.08
"51680",9.57
"51683",125.06
"51710",3.2
"51730",6.17
"51740",1.4
"51760",59.38
"51770",59.26
"51790",2.22
"51800",13.77
"51810",1.11
"51830",1.2
"50001",81.81
"50003",57.99
"50005",33.33
"50007",34.47
"50009",15.43
"50011",38.17
"50013",12.99
"50015",7.49
"50017",5.24
"50019",46.21
"50021",62.52
"50023",70.49
"50025",14.33
"50027",30.12
"53001",1871.52
"53003",151.83
"53005",108.06
"53007",371.89
"53009",10.67
"53011",24.01
"53013",2605.36
"53015",14.02
"53017",629.59
"53019",566.22
"53021",165.02
"53023",3674.93
"53025",473.85
"53027",9.78
"53029",2.02
"53031",44.15
"53033",5.29
"53035",1.64
"53037",87.68
"53039",356.14
"53041",35.38
"53043",4764.42
"53045",3.88
"53047",517.67
"53049",7.81
"53051",172.49
"53053",1.03
"53055",0.02
"53057",59.72
"53059",74.95
"53061",10.28
"53063",50.7
"53065",171.08
"53067",62.94
"53071",585.71
"53073",9.71
"53075",1551.46
"53077",150.32
"55001",135.08
"55003",88.41
"55005",180.07
"55007",111.91
"55009",37.93
"55011",136.11
"55013",87.94
"55015",45.84
"55017",99.25
"55019",199.22
"55021",104.58
"55023",74.4
"55025",91.08
"55027",85.01
"55029",162.08
"55031",5.15
"55033",121.44
"55035",38.25
"55037",188.82
"55039",59.2
"55041",450.1
"55043",150.94
"55045",107.45
"55047",111.4
"55049",202.87
"55051",13.09
"55053",142.8
"55055",44.98
"55057",95.84
"55059",9.8
"55061",203.38
"55063",9.7
"55065",762.21
"55067",113.31
"55069",43.46
"55071",54.45
"55073",71.65
"55075",72.19
"55077",179.15
"55078",21.3
"55079",17.04
"55081",66.02
"55083",190.01
"55085",169.15
"55087",42.57
"55089",9.17
"55091",120.14
"55093",63.61
"55095",110.2
"55097",103.09
"55099",280.4
"55101",11.01
"55103",127.92
"55105",36.76
"55107",146.64
"55109",54.31
"55111",56.97
"55113",135.3
"55115",168.53
"55117",21.48
"55119",294.52
"55121",136.14
"55123",86.36
"55125",64.15
"55127",38.82
"55129",157.37
"55131",11.53
"55133",4.74
"55135",63.65
"55137",142.25
"55139",13.88
"55141",44.2
"54001",41.8
"54003",12.28
"54007",13.77
"54011",4.86
"54013",4.45
"54019",4.17
"54021",12.18
"54023",88.4
"54025",26.64
"54027",46.78
"54031",137.69
"54033",16.91
"54035",36.02
"54037",194.29
"54039",7.84
"54041",21.55
"54043",4.75
"54047",1.78
"54049",5.08
"54051",13.46
"54053",21.26
"54055",24.87
"54057",5.24
"54061",125.34
"54063",47.41
"54065",9.2
"54067",47.69
"54069",4.26
"54071",38.42
"54075",210.76
"54077",6
"54079",0.37
"54081",70.21
"54083",183.24
"54085",0.04
"54087",25.52
"54091",0.02
"54093",252.89
"54095",12.85
"54097",2.41
"54099",0.99
"54101",0.01
"54103",2.29
"54105",9.4
"54107",14.92
"54109",0.67
"56001",194.27
"56003",430.28
"56005",26.9
"56007",150.97
"56009",180.31
"56011",423.49
"56013",96.99
"56015",390.68
"56017",83.56
"56019",210.88
"56021",71.49
"56023",113.21
"56025",85.22
"56027",209.82
"56029",332.63
"56031",229.87
"56033",143.63
"56035",264.42
"56037",14.65
"56039",250.48
"56041",70.28
"56043",108.71
"56045",196.21
